user_id,anime_id,anime_name,predicted_score,is_held_out
85074,2904,Code Geass: Hangyaku no Lelouch R2,0.9210631,True
85074,193,Maburaho,0.92082953,True
85074,64,Rozen Maiden,0.9101123,True
85074,92,After War Gundam X,0.9072002,True
85074,1965,Sola,0.9004427,True
85074,3712,Zero no Tsukaima: Princesses no Rondo,0.89353305,True
85393,4535,Candy Boy: Nonchalant Talk of the Certain Twin Sisters in Daily Life,0.9019131,True
85393,2966,Ookami to Koushinryou,0.8794007,True
85393,30385,Valkyrie Drive: Mermaid,0.874122,False
85393,29787,Gochuumon wa Usagi Desu ka??,0.87398607,True
85393,28025,Tsukimonogatari,0.86366314,True
85393,33475,Busou Shoujo Machiavellianism,0.8593052,False
85393,19111,Love Live! School Idol Project 2nd Season,0.8481849,True
85393,31765,Sword Art Online Movie: Ordinal Scale,0.84485334,False
85393,12175,Koi to Senkyo to Chocolate,0.84113216,True
85393,34284,Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou,0.8406329,False
85444,22265,Free!: Eternal Summer,0.9780465,True
85444,34096,Gintama.,0.9656853,True
85444,11771,Kuroko no Basket,0.9637335,True
85444,2167,Clannad,0.928486,True
85444,4224,Toradora!,0.91649216,False
85444,578,Hotaru no Haka,0.8810694,False
85444,23317,Kuroshitsuji: Book of Murder,0.8805798,True
85444,10152,Kimi ni Todoke 2nd Season: Kataomoi,0.8758159,False
85444,28069,Shigatsu wa Kimi no Uso: Moments,0.87140644,False
85444,21557,Omoide no Marnie,0.85544914,False
85458,1195,Zero no Tsukaima,0.9306317,False
85458,37141,Hataraku Saibou (TV),0.9219821,False
85458,34012,Isekai Shokudou,0.9090047,True
85458,34902,Tsurezure Children,0.9062832,True
85458,22865,Rokujouma no Shinryakusha!? (TV),0.89794517,True
85458,31339,Drifters,0.88615096,True
85458,37450,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,0.8741315,True
85458,31376,Flying Witch,0.8647309,True
85458,71,Full Metal Panic!,0.8645568,True
85458,32696,Fukigen na Mononokean,0.8556834,False
85463,16498,Shingeki no Kyojin,0.9913803,True
85463,28249,Arslan Senki (TV),0.9894162,False
85463,31964,Boku no Hero Academia,0.985377,True
85463,781,Detective Conan Movie 03: The Last Wizard of the Century,0.96159923,True
85463,38408,Boku no Hero Academia 4th Season,0.9584005,False
85463,31821,Arslan Senki (TV): Fuujin Ranbu,0.94488823,False
85463,1366,Detective Conan Movie 07: Crossroad in the Ancient Capital,0.941613,False
85463,31704,One Punch Man: Road to Hero,0.9284176,False
85463,9919,Ao no Exorcist,0.927899,False
85463,16918,Gin no Saji,0.92770356,True
85472,431,Howl no Ugoku Shiro,0.984671,True
85472,513,Tenkuu no Shiro Laputa,0.9573036,False
85472,21557,Omoide no Marnie,0.9521706,False
85472,14353,Death Billiards,0.9479466,True
85472,32281,Kimi no Na wa.,0.9472592,False
85472,10445,Perfect Day,0.94619924,False
85472,2890,Gake no Ue no Ponyo,0.946006,False
85472,18139,Tonari no Seki-kun,0.93925965,True
85472,22839,Cross Road,0.93236756,False
85472,512,Majo no Takkyuubin,0.93187344,False
85502,1840,Zero no Tsukaima: Futatsuki no Kishi,0.97914916,True
85502,1535,Death Note,0.9545991,True
85502,223,Dragon Ball,0.94476455,True
85502,11771,Kuroko no Basket,0.92854375,True
85502,1536,Busou Renkin,0.9257689,True
85502,249,InuYasha,0.8926039,True
85502,18277,Strike the Blood,0.88383436,False
85502,1818,Claymore,0.8769101,False
85502,478,Sousei no Aquarion,0.8738209,False
85502,7593,Kiss x Sis (TV),0.87269104,False
85639,36456,Boku no Hero Academia 3rd Season,0.95964247,True
85639,31478,Bungou Stray Dogs,0.9377545,True
85639,36949,Shokugeki no Souma: San no Sara - Tootsuki Ressha-hen,0.9365215,True
85639,31289,One Piece: Episode of Sabo - 3 Kyoudai no Kizuna Kiseki no Saikai to Uketsugareru Ishi,0.92591375,True
85639,32093,Tanaka-kun wa Itsumo Kedaruge,0.9240018,True
85639,31051,Kuroko no Basket: Saikou no Present Desu,0.91893387,True
85639,459,One Piece Movie 1,0.9138851,True
85639,1094,One Piece: Umi no Heso no Daibouken-hen,0.9133967,True
85639,31859,Hai to Gensou no Grimgar,0.91068476,False
85639,15323,One Piece: Episode of Nami - Koukaishi no Namida to Nakama no Kizuna,0.9080481,True
85726,3848,"One Piece Movie 9: Episode of Chopper Plus - Fuyu ni Saku, Kiseki no Sakura",0.9937261,True
85726,32937,Kono Subarashii Sekai ni Shukufuku wo! 2,0.9885689,True
85726,901,"Dragon Ball Z Movie 08: Moetsukiro!! Nessen, Ressen, Chougekisen",0.98196834,True
85726,35788,Shokugeki no Souma: San no Sara,0.9794861,True
85726,37430,Tensei shitara Slime Datta Ken,0.96211714,True
85726,34577,Nanatsu no Taizai: Imashime no Fukkatsu,0.94591844,True
85726,40004,Bokutachi wa Benkyou ga Dekinai!,0.9418476,True
85726,35363,"Kobayashi-san Chi no Maid Dragon: Valentine, Soshite Onsen! - Amari Kitai Shinaide Kudasai",0.9408624,True
85726,32051,One Piece: Adventure of Nebulandia,0.9330847,True
85726,28755,Boruto: Naruto the Movie,0.9271072,True
85764,5114,Fullmetal Alchemist: Brotherhood,0.97966397,True
85764,392,Yuu☆Yuu☆Hakusho,0.96700937,False
85764,4155,One Piece Film: Strong World,0.94182295,True
85764,31933,JoJo no Kimyou na Bouken Part 4: Diamond wa Kudakenai,0.9226142,True
85764,31490,One Piece Film: Gold,0.90765077,True
85764,37779,Yakusoku no Neverland,0.9034653,True
85764,28957,Mushishi Zoku Shou: Suzu no Shizuku,0.8441504,True
85764,3848,"One Piece Movie 9: Episode of Chopper Plus - Fuyu ni Saku, Kiseki no Sakura",0.83600956,True
85764,5,Cowboy Bebop: Tengoku no Tobira,0.8339501,True
85764,482,Yu☆Gi☆Oh!: Duel Monsters GX,0.8255802,True
85773,24833,Ansatsu Kyoushitsu,0.9639665,True
85773,30276,One Punch Man,0.95679396,True
85773,36456,Boku no Hero Academia 3rd Season,0.95435405,True
85773,11061,Hunter x Hunter (2011),0.9532099,False
85773,31240,Re:Zero kara Hajimeru Isekai Seikatsu,0.9472138,True
85773,9181,Motto To LOVE-Ru,0.9411784,True
85773,23847,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,0.93672234,True
85773,33486,Boku no Hero Academia 2nd Season,0.93502694,True
85773,13663,To LOVE-Ru Darkness,0.92883575,True
85773,39940,Shokugeki no Souma: Shin no Sara,0.92668045,False
85886,30749,Saijaku Muhai no Bahamut,0.978779,True
85886,19815,No Game No Life,0.9475684,True
85886,18247,IS: Infinite Stratos 2,0.9469419,True
85886,35540,Slow Start,0.90903234,True
85886,4224,Toradora!,0.9083531,False
85886,35507,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e (TV),0.8972151,True
85886,10080,Kami nomi zo Shiru Sekai II,0.89439744,True
85886,32961,Regalia: The Three Sacred Stars,0.8818139,True
85886,849,Suzumiya Haruhi no Yuuutsu,0.8766304,False
85886,16353,Love Lab,0.8757521,True
85927,487,Girls Bravo: Second Season,0.921574,False
85927,30296,Rakudai Kishi no Cavalry,0.90682673,True
85927,8407,Sora no Otoshimono: Forte,0.90627635,False
85927,21033,Seikoku no Dragonar,0.90148604,True
85927,22877,Seireitsukai no Blade Dance,0.90053463,False
85927,12729,High School DxD OVA,0.8938303,True
85927,241,Girls Bravo: First Season,0.89228,False
85927,6033,Dragon Ball Kai,0.88912374,True
85927,13759,Sakura-sou no Pet na Kanojo,0.8870135,False
85927,18679,Kill la Kill,0.87583697,False
86118,985,Dragon Ball Z Special 2: Zetsubou e no Hankou!! Nokosareta Chousenshi - Gohan to Trunks,0.9280292,True
86118,11111,Another,0.91754425,True
86118,897,Dragon Ball Z Movie 04: Super Saiyajin da Son Gokuu,0.864587,True
86118,17187,Koukaku Kidoutai Arise: Ghost in the Shell - Border:1 Ghost Pain,0.8419717,True
86118,19815,No Game No Life,0.83539116,False
86118,8074,Highschool of the Dead,0.8294768,True
86118,31240,Re:Zero kara Hajimeru Isekai Seikatsu,0.8012656,False
86118,34382,Citrus,0.791276,True
86118,5204,Kara no Kyoukai 6: Boukyaku Rokuon,0.7864344,True
86118,23985,Futari Ecchi (2014),0.7855229,False
86157,8557,Shinryaku! Ika Musume,0.8597177,True
86157,24031,Denki-gai no Honya-san,0.8142,True
86157,19363,Gin no Saji 2nd Season,0.77482224,True
86157,9493,Dororon Enma-kun Meeramera,0.7735566,False
86157,10794,IS: Infinite Stratos Encore - Koi ni Kogareru Rokujuusou,0.7713108,False
86157,7817,B-gata H-kei,0.77125555,True
86157,17909,Uchouten Kazoku,0.77025604,True
86157,4472,Lucky☆Star: Original na Visual to Animation,0.76475,True
86157,21507,Soul Eater NOT!,0.7569394,True
86157,16918,Gin no Saji,0.7167289,True
86191,10087,Fate/Zero,0.9648144,True
86191,35062,Mahoutsukai no Yome,0.9641982,True
86191,10800,Chihayafuru,0.96049553,True
86191,11665,Natsume Yuujinchou Shi,0.95554256,True
86191,7791,K-On!!,0.9389308,True
86191,11061,Hunter x Hunter (2011),0.93211883,False
86191,2167,Clannad,0.9223381,True
86191,10162,Usagi Drop,0.92214525,True
86191,13125,Shinsekai yori,0.9209322,False
86191,10278,The iDOLM@STER,0.9180256,False
86200,10209,Kore wa Zombie Desu ka? OVA,0.93693846,False
86200,12505,C³: Rikan Gakkou Confusion!,0.92860436,False
86200,34618,Blend S,0.9236552,True
86200,40591,Kaguya-sama wa Kokurasetai?: Tensai-tachi no Renai Zunousen,0.9220999,True
86200,10495,Yuru Yuri,0.91926134,True
86200,27821,Fate/stay night: Unlimited Blade Works Prologue,0.9138011,False
86200,22297,Fate/stay night: Unlimited Blade Works,0.90464586,False
86200,14199,Oniichan dakedo Ai sae Areba Kankeinai yo ne!,0.9029037,True
86200,38924,Nekopara,0.8974757,True
86200,14829,Fate/kaleid liner Prisma☆Illya,0.896634,True
86271,1094,One Piece: Umi no Heso no Daibouken-hen,0.8358006,True
86271,1815,Shakugan no Shana Movie,0.786823,False
86271,1367,Detective Conan Movie 08: Magician of the Silver Sky,0.7805109,True
86271,4596,Code Geass: Hangyaku no Lelouch Special Edition - Black Rebellion,0.7756904,True
86271,10703,Detective Conan OVA 11: A Secret Order from London,0.7750222,True
86271,11013,Inu x Boku SS,0.7733299,True
86271,101,Air,0.7662177,True
86271,710,Rec,0.758503,False
86271,20651,Natsume Yuujinchou: Itsuka Yuki no Hi ni,0.74922705,True
86271,13667,Naruto: Shippuuden Movie 6 - Road to Ninja,0.74414897,False
86386,37999,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,0.96529424,True
86386,30276,One Punch Man,0.96321857,True
86386,33047,Fate/Extra: Last Encore,0.94963795,True
86386,35860,Karakai Jouzu no Takagi-san,0.9262854,False
86386,38691,Dr. Stone,0.92121947,False
86386,37349,Goblin Slayer,0.91887534,True
86386,37450,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,0.9137229,True
86386,37348,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka Movie: Orion no Ya,0.8984623,False
86386,37510,Mob Psycho 100 II,0.89429504,True
86386,28121,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,0.892319,False
86402,901,"Dragon Ball Z Movie 08: Moetsukiro!! Nessen, Ressen, Chougekisen",0.97761816,True
86402,780,Detective Conan Movie 02: The Fourteenth Target,0.9730718,True
86402,2201,Pokemon Movie 09: Pokemon Ranger to Umi no Ouji Manaphy,0.9660462,False
86402,7695,Pokemon Movie 13: Genei no Hasha Zoroark,0.9646105,True
86402,1121,Pokemon Movie 06: Nanayo no Negaiboshi Jirachi,0.9616955,False
86402,6467,Detective Conan Movie 14: The Lost Ship in the Sky,0.95759416,True
86402,6438,Detective Conan OVA 09: The Stranger in 10 Years...,0.9162118,True
86402,895,Dragon Ball Z Movie 02: Kono Yo de Ichiban Tsuyoi Yatsu,0.91280246,True
86402,10302,Pocket Monsters: Diamond & Pearl Specials,0.91089076,True
86402,985,Dragon Ball Z Special 2: Zetsubou e no Hankou!! Nokosareta Chousenshi - Gohan to Trunks,0.90100783,False
86448,13535,Binbougami ga!,0.910021,True
86448,10721,Mawaru Penguindrum,0.87209976,True
86448,8086,Densetsu no Yuusha no Densetsu,0.8694046,True
86448,8057,Shin Koihime†Musou: Otome Tairan,0.8117729,False
86448,14713,Kamisama Hajimemashita,0.80915534,True
86448,940,Inukami!,0.8084782,False
86448,5204,Kara no Kyoukai 6: Boukyaku Rokuon,0.79531294,True
86448,6347,Baka to Test to Shoukanjuu,0.7941825,False
86448,8516,Baka to Test to Shoukanjuu Ni!,0.7791726,False
86448,18849,Natsume Yuujinchou: Nyanko-sensei to Hajimete no Otsukai,0.7630684,False
86583,4081,Natsume Yuujinchou,0.9747785,True
86583,205,Samurai Champloo,0.96748435,False
86583,387,Haibane Renmei,0.96697605,False
86583,1004,Kanojo to Kanojo no Neko,0.9610196,True
86583,2966,Ookami to Koushinryou,0.9553726,False
86583,3731,Itazura na Kiss,0.9483516,False
86583,256,Hoshi no Koe,0.9366368,True
86583,2593,Kara no Kyoukai 1: Fukan Fuukei,0.9337304,False
86583,195,Onegai☆Teacher,0.93362975,False
86583,3782,Kara no Kyoukai 2: Satsujin Kousatsu (Zen),0.921867,False
86722,30831,Kono Subarashii Sekai ni Shukufuku wo!,0.9807663,False
86722,9181,Motto To LOVE-Ru,0.94607186,True
86722,934,Higurashi no Naku Koro ni,0.9377646,False
86722,355,Shakugan no Shana,0.93356377,True
86722,28907,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri",0.91697246,True
86722,33206,Kobayashi-san Chi no Maid Dragon,0.9086898,False
86722,2787,Shakugan no Shana II (Second),0.9072479,False
86722,3654,Macademi Wasshoi!,0.90401185,True
86722,4472,Lucky☆Star: Original na Visual to Animation,0.889237,False
86722,1915,Mahou Shoujo Lyrical Nanoha StrikerS,0.8820609,False
86740,13599,Robotics;Notes,0.9079385,True
86740,10080,Kami nomi zo Shiru Sekai II,0.9008321,True
86740,6956,Working!!,0.8950717,True
86740,30276,One Punch Man,0.8796037,True
86740,36990,Non Non Biyori Movie: Vacation,0.87448466,True
86740,22865,Rokujouma no Shinryakusha!? (TV),0.8676534,False
86740,39792,Eizouken ni wa Te wo Dasu na!,0.86654526,True
86740,11499,Sankarea,0.86115646,True
86740,32268,Koyomimonogatari,0.85951465,True
86740,14527,Medaka Box Abnormal,0.84371394,False
86834,10161,No.6,0.9698361,True
86834,16512,Devil Survivor 2 The Animation,0.9679372,True
86834,16894,Kuroko no Basket 2nd Season,0.9677374,True
86834,3457,Vampire Knight,0.9616591,True
86834,32370,D.Gray-man Hallow,0.95788676,True
86834,460,One Piece Movie 2: Nejimaki-jima no Daibouken,0.940337,True
86834,6702,Fairy Tail,0.9367742,True
86834,6895,Hakuouki,0.92921156,True
86834,12859,One Piece Film: Z,0.91404104,True
86834,28927,Owari no Seraph: Nagoya Kessen-hen,0.91335875,True
86842,21563,Kamigami no Asobi,0.91017294,True
86842,16355,Dansai Bunri no Crime Edge,0.8881598,False
86842,5678,Kobato.,0.88173896,True
86842,4551,Hakushaku to Yousei,0.85648686,True
86842,14289,Sukitte Ii na yo.,0.85266745,True
86842,12175,Koi to Senkyo to Chocolate,0.8520882,False
86842,9989,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,0.84582984,True
86842,371,Cardcaptor Sakura Movie 1,0.8420183,False
86842,355,Shakugan no Shana,0.8270713,False
86842,20971,Kiniro no Corda: Blue♪Sky,0.8235353,True
86851,23277,Saenai Heroine no Sodatekata,0.9667566,True
86851,19815,No Game No Life,0.96248025,True
86851,35968,Wotaku ni Koi wa Muzukashii,0.9593411,False
86851,38787,Senryuu Shoujo,0.95434994,True
86851,22147,Amagi Brilliant Park,0.9515774,True
86851,21405,Bokura wa Minna Kawai-sou,0.93208736,True
86851,10521,Working'!!,0.92779946,True
86851,34277,"New Game!: Watashi, Shain Ryokou tte Hajimete nano de...",0.9235633,True
86851,33206,Kobayashi-san Chi no Maid Dragon,0.9200769,True
86851,27787,Nisekoi:,0.90235406,True
86932,12581,Asa made Jugyou Chu!,0.7440234,False
86932,6979,Shukufuku no Campanella,0.73617357,False
86932,11209,Maken-Ki! OVA,0.7315302,True
86932,6201,Princess Lover!,0.7311167,False
86932,2026,Hayate no Gotoku!,0.7231838,True
86932,2332,Plastic Little,0.72093725,False
86932,19151,Walkure Romanze,0.7169076,False
86932,9202,Seikon no Qwaser: Jotei no Shouzou,0.7091682,False
86932,6704,Queen's Blade: Rurou no Senshi Specials,0.70583475,True
86932,715,Yume de Aetara,0.70495045,False
87031,199,Sen to Chihiro no Kamikakushi,0.9572151,True
87031,6880,Deadman Wonderland,0.9506243,False
87031,9760,Hoshi wo Ou Kodomo,0.9499337,True
87031,523,Tonari no Totoro,0.94546235,True
87031,9989,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,0.94525695,True
87031,24365,Tonari no Seki-kun Specials,0.9357259,False
87031,13055,Sankarea OVA,0.9178609,True
87031,16001,Kokoro Connect: Michi Random,0.91745645,True
87031,5177,Denpa-teki na Kanojo,0.91559637,False
87031,35073,Overlord II,0.9075829,True
87044,32182,Mob Psycho 100,0.9613851,True
87044,790,Ergo Proxy,0.9588504,False
87044,34096,Gintama.,0.9383987,True
87044,36106,Shingeki no Kyojin: Lost Girls,0.9209891,False
87044,339,Serial Experiments Lain,0.9115293,False
87044,7785,Yojouhan Shinwa Taikei,0.91049314,True
87044,22297,Fate/stay night: Unlimited Blade Works,0.90737695,True
87044,4901,Black Lagoon: Roberta's Blood Trail,0.90621704,True
87044,12355,Ookami Kodomo no Ame to Yuki,0.9022101,True
87044,1698,Nodame Cantabile,0.89442337,True
87068,17074,Monogatari Series: Second Season,0.94789004,True
87068,27821,Fate/stay night: Unlimited Blade Works Prologue,0.91638684,True
87068,14833,Maoyuu Maou Yuusha,0.91297936,False
87068,23847,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,0.91077626,False
87068,31376,Flying Witch,0.91005605,False
87068,27787,Nisekoi:,0.90791786,False
87068,13055,Sankarea OVA,0.90662605,False
87068,23283,Zankyou no Terror,0.9033045,True
87068,27831,Durarara!!x2 Ten,0.89641416,True
87068,16694,Sankarea: Wagahai mo... Zombie de Aru...,0.87348104,False
87080,1146,Tenchi Muyou! Ryououki: Omatsuri Zenjitsu no Yoru!,0.980649,True
87080,10620,Mirai Nikki,0.93721455,True
87080,7724,Shiki,0.9165574,True
87080,30885,Noragami Aragoto OVA,0.9159263,True
87080,572,Kaze no Tani no Nausicaä,0.8999065,False
87080,32281,Kimi no Na wa.,0.89970523,True
87080,11499,Sankarea,0.8816796,False
87080,24655,Date A Live Movie: Mayuri Judgment,0.8802174,False
87080,10209,Kore wa Zombie Desu ka? OVA,0.8799968,False
87080,3652,Higurashi no Naku Koro ni Rei,0.87739986,False
87188,19647,Hajime no Ippo: Rising,0.973307,True
87188,264,Hajime no Ippo: Champion Road,0.96947396,False
87188,4224,Toradora!,0.9537466,True
87188,18897,Nisekoi,0.9448953,True
87188,36563,Megalo Box,0.9227795,True
87188,29786,Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai,0.92037785,False
87188,265,Hajime no Ippo: Mashiba vs. Kimura,0.9130568,False
87188,15451,High School DxD New,0.90596,True
87188,21405,Bokura wa Minna Kawai-sou,0.90491897,True
87188,30307,Monster Musume no Iru Nichijou,0.90180016,True
87443,2787,Shakugan no Shana II (Second),0.9246324,True
87443,4999,Asu no Yoichi!,0.91923845,True
87443,1691,Kaze no Stigma,0.90944225,True
87443,472,To Heart,0.8884325,False
87443,189,Love Hina,0.88142955,True
87443,14813,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,0.87400335,True
87443,9330,Dragon Crisis!,0.84736836,True
87443,1607,Venus Versus Virus,0.8453059,False
87443,6112,Shin Koihime†Musou,0.84068877,True
87443,1723,Clannad Movie,0.8341468,True
87534,477,Aria the Animation,0.985487,True
87534,3604,Hidamari Sketch x 365,0.9815362,True
87534,1852,Hidamari Sketch,0.97759753,True
87534,6984,Hidamari Sketch x 365 Specials,0.9525003,True
87534,28669,Go! Princess Precure,0.94312084,True
87534,2563,Aria the OVA: Arietta,0.9408887,True
87534,10821,Suite Precure♪ Movie: Torimodose! Kokoro ga Tsunagu Kiseki no Melody♪,0.9263064,False
87534,232,Cardcaptor Sakura,0.9260758,True
87534,1931,Futari wa Precure: Max Heart Movie 2 - Yukizora no Tomodachi,0.9151855,False
87534,11237,Hidamari Sketch x SP,0.91391814,True
87572,7590,Mayoi Neko Overrun!,0.96357983,True
87572,30276,One Punch Man,0.96059036,False
87572,6347,Baka to Test to Shoukanjuu,0.94334453,True
87572,9041,IS: Infinite Stratos,0.93764883,True
87572,16001,Kokoro Connect: Michi Random,0.9359478,True
87572,10080,Kami nomi zo Shiru Sekai II,0.91936016,True
87572,13535,Binbougami ga!,0.91604424,True
87572,16498,Shingeki no Kyojin,0.9141541,True
87572,11757,Sword Art Online,0.8959486,True
87572,10790,Kore wa Zombie Desu ka? of the Dead,0.89466625,True
87622,186,Initial D Second Stage,0.8489326,True
87622,2454,Kimagure Orange☆Road: Ano Hi ni Kaeritai,0.8410752,False
87622,813,Dragon Ball Z,0.83390945,True
87622,2458,Kimagure Orange☆Road OVA,0.8266932,True
87622,27663,Baby Steps 2nd Season,0.81030554,True
87622,2098,"Shin Kimagure Orange☆Road: Soshite, Ano Natsu no Hajimari",0.7805624,False
87622,1614,Captain Tsubasa: Road to 2002,0.7549852,True
87622,245,Great Teacher Onizuka,0.74480265,True
87622,145,Kareshi Kanojo no Jijou,0.73489565,True
87622,40540,Sword Art Online: Alicization - War of Underworld 2nd Season,0.7312025,True
87672,9756,Mahou Shoujo Madoka★Magica,0.98495966,True
87672,199,Sen to Chihiro no Kamikakushi,0.963539,False
87672,889,Black Lagoon,0.94849914,True
87672,18679,Kill la Kill,0.94485897,True
87672,22535,Kiseijuu: Sei no Kakuritsu,0.94459105,True
87672,467,Koukaku Kidoutai: Stand Alone Complex,0.9307342,True
87672,27989,Hibike! Euphonium,0.9257637,False
87672,5681,Summer Wars,0.9034104,True
87672,32182,Mob Psycho 100,0.8994564,True
87672,31043,Boku dake ga Inai Machi,0.89189094,False
87777,31043,Boku dake ga Inai Machi,0.9745352,True
87777,16498,Shingeki no Kyojin,0.94863373,True
87777,9969,Gintama',0.9406029,True
87777,2167,Clannad,0.93677765,True
87777,30831,Kono Subarashii Sekai ni Shukufuku wo!,0.9172515,True
87777,17265,Log Horizon,0.90850264,True
87777,37521,Vinland Saga,0.89182866,False
87777,37450,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,0.8916607,True
87777,16009,Kamisama no Inai Nichiyoubi,0.86161333,False
87777,11843,Danshi Koukousei no Nichijou,0.84773123,True
87840,9253,Steins;Gate,0.96957344,True
87840,3652,Higurashi no Naku Koro ni Rei,0.966083,True
87840,4282,Kara no Kyoukai 5: Mujun Rasen,0.9428797,True
87840,5205,Kara no Kyoukai 7: Satsujin Kousatsu (Go),0.9426787,True
87840,339,Serial Experiments Lain,0.9383775,True
87840,24765,Gakkougurashi!,0.93155336,True
87840,10620,Mirai Nikki,0.9266169,True
87840,2167,Clannad,0.92614836,True
87840,14967,Boku wa Tomodachi ga Sukunai Next,0.9231194,True
87840,32937,Kono Subarashii Sekai ni Shukufuku wo! 2,0.9206731,False
87864,11757,Sword Art Online,0.9759379,True
87864,33486,Boku no Hero Academia 2nd Season,0.9692264,True
87864,38659,Shinchou Yuusha: Kono Yuusha ga Ore Tueee Kuse ni Shinchou Sugiru,0.9641737,True
87864,2171,Detective Conan Movie 11: Jolly Roger in the Deep Azure,0.9447877,True
87864,39196,Mairimashita! Iruma-kun,0.93565494,True
87864,32900,Mahouka Koukou no Rettousei Movie: Hoshi wo Yobu Shoujo,0.92998534,True
87864,813,Dragon Ball Z,0.90908784,False
87864,38790,Itai no wa Iya nano de Bougyoryoku ni Kyokufuri Shitai to Omoimasu.,0.90451103,False
87864,5781,Isekai no Seikishi Monogatari,0.87306714,False
87864,22663,Seiken Tsukai no World Break,0.87262475,True
87910,227,FLCL,0.98953575,False
87910,3701,Kaiba,0.95074654,True
87910,934,Higurashi no Naku Koro ni,0.9436546,False
87910,543,Vampire Hunter D (2000),0.9427358,True
87910,44,Rurouni Kenshin: Meiji Kenkaku Romantan - Tsuioku-hen,0.93222725,True
87910,440,Shoujo Kakumei Utena,0.9247294,False
87910,2402,Ashita no Joe,0.9139958,True
87910,11741,Fate/Zero 2nd Season,0.9128726,True
87910,1943,Paprika,0.90822643,True
87910,2246,Mononoke,0.9066917,True
87975,460,One Piece Movie 2: Nejimaki-jima no Daibouken,0.95494145,True
87975,33674,No Game No Life: Zero,0.9420676,True
87975,34599,Made in Abyss,0.92083883,False
87975,25015,Kyoukai no Kanata Movie 1: I'll Be Here - Kako-hen,0.9056895,True
87975,5630,Higashi no Eden,0.8954444,True
87975,12355,Ookami Kodomo no Ame to Yuki,0.89002234,True
87975,36098,Kimi no Suizou wo Tabetai,0.8857199,True
87975,35557,Houseki no Kuni (TV),0.8809212,True
87975,15323,One Piece: Episode of Nami - Koukaishi no Namida to Nakama no Kizuna,0.8748285,True
87975,11701,Another: The Other - Inga,0.8680155,True
88210,164,Mononoke Hime,0.9917576,True
88210,199,Sen to Chihiro no Kamikakushi,0.9887135,True
88210,6178,Pokemon Movie 12: Arceus Choukoku no Jikuu e,0.9823958,True
88210,4026,Pokemon Movie 11: Giratina to Sora no Hanataba Sheimi,0.96772647,True
88210,12355,Ookami Kodomo no Ame to Yuki,0.9518677,False
88210,5526,Pokemon: Pikachu no Natsuyasumi,0.9412881,False
88210,468,Innocence,0.9278539,True
88210,32380,Kono Subarashii Sekai ni Shukufuku wo!: Kono Subarashii Choker ni Shukufuku wo!,0.92763627,True
88210,12477,Sakasama no Patema,0.92076445,False
88210,11741,Fate/Zero 2nd Season,0.9182156,False
88222,40056,Deca-Dence,0.9361085,True
88222,6438,Detective Conan OVA 09: The Stranger in 10 Years...,0.9157855,True
88222,38619,Joshikousei no Mudazukai,0.89986604,True
88222,37393,"Watashi, Nouryoku wa Heikinchi de tte Itta yo ne!",0.8991945,False
88222,35821,Chio-chan no Tsuugakuro,0.88194215,True
88222,38793,Tensei shitara Slime Datta Ken OVA,0.8565821,False
88222,5,Cowboy Bebop: Tengoku no Tobira,0.838873,True
88222,39071,Machikado Mazoku,0.83848834,False
88222,23383,D-Frag!*,0.83327734,True
88222,37109,Hakumei to Mikochi: Neji to Bed to Irori to Bakuchi,0.81121886,True
88225,24415,Kuroko no Basket 3rd Season,0.97198087,True
88225,30276,One Punch Man,0.97149605,True
88225,32867,Bungou Stray Dogs 2nd Season,0.9648574,True
88225,16498,Shingeki no Kyojin,0.9592665,True
88225,11757,Sword Art Online,0.9522267,True
88225,28121,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,0.94029987,True
88225,27775,Plastic Memories,0.9382689,True
88225,31404,Netoge no Yome wa Onnanoko ja Nai to Omotta?,0.9329915,False
88225,28223,Death Parade,0.92523104,False
88225,28249,Arslan Senki (TV),0.9185214,False
88404,121,Fullmetal Alchemist,0.957835,False
88404,35062,Mahoutsukai no Yome,0.95429045,True
88404,9919,Ao no Exorcist,0.951962,False
88404,19815,No Game No Life,0.94112176,True
88404,31376,Flying Witch,0.9410437,False
88404,32937,Kono Subarashii Sekai ni Shukufuku wo! 2,0.93630373,True
88404,37430,Tensei shitara Slime Datta Ken,0.9137541,True
88404,23847,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,0.90132457,False
